ICAO,Latitude,Longitude
SBGO,-16.6319999695,-49.2206993103
SBGP,-21.7737007141,-48.4051017761
SBGR,-23.4355564117,-46.4730567932
SBGW,-22.7915992737,-45.2047996521
SBHT,-3.2539100647,-52.2540016174
SBIC,-3.1272599697,-58.4812011719
SBIH,-4.2423400879,-56.0007019043
SBIL,-14.8159999847,-39.0331993103
SBIP,-19.4706993103,-42.4875984192
SBIT,-18.4447002411,-49.2134017944
SBIZ,-5.5312900543,-47.4599990845
SBJC,-1.4141600132,-48.4607009888
SBJF,-21.7915000916,-43.3867988586
SBJP,-7.1458330154,-34.9486122131
SBJV,-26.2245006561,-48.7974014282
SBKG,-7.2699198723,-35.8964004517
SBKP,-23.0074005127,-47.1344985962
SBLJ,-27.7821006775,-50.28150177
SBLN,-21.6639995575,-49.7304992676
SBLO,-23.3335990906,-51.1301002502
SBLP,-13.2621002197,-43.4081001282
SBLS,-19.6616001129,-43.8964004517
SBMA,-5.3685898781,-49.1380004883
SBMD,-0.8898389935,-52.6021995544
SBMG,-23.4794445038,-52.01222229
SBMK,-16.7068996429,-43.818901062
SBMN,-3.1460399628,-59.9863014221
SBMO,-9.5108098984,-35.7916984558
SBMQ,0.0506640002,-51.0722007751
SBMS,-5.2019200325,-37.3642997742
SBMT,-23.5090999603,-46.6377983093
SBMY,-5.8113799095,-61.278301239
SBNF,-26.8799991608,-48.6514015198
SBNM,-28.2817001343,-54.1691017151
SBSG,-5.768056,-35.376111
SBOI,3.8554899693,-51.7969017029
SBPA,-29.9944000244,-51.1713981628
SBPB,-2.8937499523,-41.7319984436
SBPC,-21.843000412,-46.5679016113
SBPF,-28.2439994812,-52.3265991211
SBPK,-31.7183990479,-52.3277015686
SBPL,-9.3624095917,-40.5690994263
SBPN,-10.7194004059,-48.3997001648
SBPP,-22.5496006012,-55.7025985718
SBPV,-8.7092895508,-63.9023017883
SBRB,-9.868888855,-67.8980560303
SBRF,-8.1264896393,-34.9235992432
SBRJ,-22.9104995728,-43.1631011963
SBRP,-21.1363887787,-47.7766685486
SBSC,-22.9323997498,-43.7191009521
SBSJ,-23.2292003632,-45.8614997864
SBSL,-2.5853600502,-44.2341003418
SBSP,-23.6261100769,-46.6563873291
SBSR,-20.8166007996,-49.40650177
SBST,-23.9280567169,-46.2997207642
SBSV,-12.9086112976,-38.3224983215
SBTB,-1.4895999432,-56.3968009949
SBTE,-5.0599398613,-42.8235015869
SBTF,-3.3829400539,-64.7240982056
SBTK,-8.1552600861,-70.7833023071
SBTL,-24.3178005219,-50.651599884
SBTS,2.2234699726,-55.9460983276
SBTT,-4.2556700706,-69.935798645
SBTU,-3.7860100269,-49.7202987671
SBUA,-0.14835,-66.9855
SBUF,-9.4008798599,-38.2505989075
SBUG,-29.7821998596,-57.0382003784
SBUL,-18.8836116791,-48.225276947
SBUR,-19.7647228241,-47.9661102295
SBVG,-21.5900993347,-45.4733009338
SBVH,-12.6943998337,-60.0983009338
SBVT,-20.2580566406,-40.2863883972
SBYA,0.6075000167,-69.185798645
SBYS,-21.9846000671,-47.3348007202
SCAR,-18.3484992981,-70.3386993408
SCBA,-45.9160995483,-71.6894989014
SCBQ,-33.5617980957,-70.6884002686
SCCC,-46.5833015442,-71.6874008179
SCCF,-22.4981994629,-68.9036026001
SCCH,-36.5825004578,-72.0314025879
SCCI,-53.0026016235,-70.854598999
SCCY,-45.5942001343,-72.1061019897
SCDA,-20.535200119,-70.1812973022
SCEL,-33.3930015564,-70.7857971191
SCFA,-23.4444999695,-70.445098877
SCFM,-53.2537002563,-70.3191986084
SCFT,-43.189201355,-71.8510971069
SCGE,-37.4016990662,-72.4253997803
SCGZ,-54.931098938,-67.6262969971
SCIE,-36.7727012634,-73.0631027222
SCIP,-27.1648006439,-109.42199707
SCJO,-40.6111984253,-73.0609970093
SCLL,-28.5963993073,-70.7559967041
SCRG,-34.1736984253,-70.7757034302
SCRM,-62.1907997131,-58.9866981506
SCSE,-29.9162006378,-71.1995010376
SCTB,-33.4562988281,-70.5466995239
SCTC,-38.7667999268,-72.6371002197
SCTE,-41.4388999939,-73.09400177
SCTN,-42.932800293,-72.6990966797
SCVD,-39.6500015259,-73.0860977173
SEAM,-1.2120699883,-78.5746002197
SECM,-1.7062699795,-79.3788986206
SECO,-0.4628860056,-76.9868011475
SECU,-2.8894701004,-78.9843978882
SEGS,-0.4537580013,-90.2658996582
SEGU,-2.15741992,-79.8835983276
SEGZ,-3.4232099056,-78.5670013428
SEIB,0.3384189904,-78.1363983154
SEKK,0.1842029989,-79.391998291
SELJ,-1.7043800354,-79.5522994995
SELT,-0.906832993,-78.6157989502
SEMA,-4.3782300949,-79.9410018921
SEMC,-2.2991700172,-78.1207962036
SEMH,-3.2689,-79.961601
SEMO,-2.0670099258,-76.9757003784
SEMT,-0.9460780025,-80.6788024902
SEMX,-2.851099968,-79.8035964966
SEPS,-3.3196699619,-79.769203186
SEPV,-1.0416500568,-80.4721984863
SEQE,-0.9894000292,-79.4651031494
SEQM,-0.1291666667,-78.3575
SERB,-1.653429985,-78.6560974121
SERO,-3.441986,-79.996957
SESA,-2.20499,-80.988899
SESD,-0.2482219934,-79.2144012451
SETA,-2.2610399723,-79.6801986694
SETE,-0.986766994,-77.8195037842
SETR,-0.1229560003,-76.3377990723
SETU,0.8095059991,-77.7080993652
SGAS,-25.2399997711,-57.5200004578
SGAY,-27.370554,-56.854064
SGCO,-23.442363,-57.427253
SGIB,-25.407519,-54.619377
SGME,-22.0499992371,-60.6199989319
SGPI,-26.881224,-58.318026
SKAR,4.45278,-75.7664
SKAS,0.505228,-76.5008
SKBC,9.04554,-73.9749
SKBG,7.1265,-73.1848
SKBO,4.70159,-74.1469
SKBQ,10.8896,-74.7808
SKBS,6.20292,-77.3947
SKBU,3.81963,-76.9898
SKCC,7.92757,-72.5115
SKCG,10.4424,-75.513
SKCL,3.54322,-76.3816
SKCO,1.81442,-78.7492
SKCZ,9.33274,-75.2856
SKEJ,7.02433,-73.8068
SKFL,1.58919,-75.5644
SKGI,4.27624,-74.7967
SKGP,2.57013,-77.8986
SKGY,4.81233,-74.0649
SKIB,4.42161,-75.1333
SKIP,0.861925,-77.6718
SKLC,7.81196,-76.7164
SKLM,11.2325,-72.4901
SKLT,-4.19355,-69.9432
SKMD,6.220549,-75.590582
SKMG,9.28474,-74.8461
SKMR,8.82374,-75.8258
SKMU,1.25366,-70.2339
SKMZ,5.0296,-75.4647
SKNV,2.95015,-75.294
SKOC,8.31506,-73.3583
SKOT,7.01037,-74.7155
SKPB,12.2215,-71.9848
SKPC,6.18472,-67.4932
SKPE,4.81267,-75.7395
SKPI,1.85777,-76.0857
SKPP,2.4544,-76.6093
SKPS,1.39625,-77.2915
SKPV,13.3569,-81.3583
SKQU,5.21256,-74.8836
SKRG,6.16454,-75.4231
SKRH,11.5262,-72.926
SKSJ,2.57969,-72.6394
SKSM,11.1196,-74.2306
SKSP,12.5836,-81.7112
SKSV,2.15217,-74.7663
SKTM,6.45108,-71.7603
SKUC,7.06888,-70.7369
SKUI,5.69076,-76.6412
SKUL,4.08836,-76.2351
SKVP,10.435,-73.2495
SKVV,4.16787,-73.6138
SLBJ,-22.7733001709,-64.3128967285
SLCB,-17.4211006165,-66.1771011353
SLCH,-16.9900188446,-65.1415023804
SLCO,-11.0403995514,-68.7829971313
SLLP,-16.513299942,-68.1922988892
SLOR,-17.962600708,-67.0762023926
SLPO,-19.5431003571,-65.7237014771
SLPS,-18.9752998352,-57.8205986023
SLSA,-13.7622003555,-65.4352035522
SLSU,-19.0070991516,-65.2886962891
SLTJ,-21.5557003021,-64.7013015747
SLTR,-14.8186998367,-64.9179992676
SLVM,-21.2551994324,-63.4056015015
SLVR,-17.6448001862,-63.1353988647
SLYA,-21.960899353,-63.6516990662
SMJP,5.4528298378,-55.1878013611
SOCA,4.8198099136,-52.3604011536
SOOG,3.8975999355,-51.8041000366
SPAB,-5.256770134,-79.4429016113
SPAS,-2.7961299419,-76.4665985107
SPAY,-10.7291002274,-73.7665023804
SPBR,-11.4116001129,-69.4887008667
SPCL,-8.3779401779,-74.5743026733
SPEO,-9.1496095657,-78.5238037109
SPEP,-9.7681303024,-70.7064971924
SPEQ,-17.1790008545,-70.9308013916
SPHI,-6.7874798775,-79.8281021118
SPHO,-13.154800415,-74.2043991089
SPHY,-13.7063999176,-73.350402832
SPHZ,-9.3474397659,-77.5983963013
SPIM,-12.0219,-77.114304
SPJI,-7.1690998077,-76.7285995483
SPJJ,-11.7831001282,-75.4733963013
SPJL,-15.4671001434,-70.158203125
SPLO,-17.6949996948,-71.34400177
SPLP,-12.1606998444,-76.9989013672
SPME,-3.5525300503,-80.381401062
SPMS,-5.8937702179,-76.1182022095
SPOL,-11.9287004471,-77.0610961914
SPPY,-6.2018098831,-77.8561019897
SPQT,-3.7847399712,-73.3087997437
SPQU,-16.3411006927,-71.5830993652
SPRM,-11.1286001205,-75.3505020142
SPRU,-8.081410408,-79.1088027954
SPSO,-13.7448997498,-76.2202987671
SPST,-6.5087399483,-76.3731994629
SPTN,-18.0533008575,-70.2758026123
SPTU,-12.6135997772,-69.2285995483
SPUR,-5.2057499886,-80.6164016724
SPYL,-4.5766401291,-81.2540969849
SPZO,-13.5356998444,-71.9387969971
SUAA,-34.7891998291,-56.2647018433
SUDU,-33.3588981628,-56.4991989136
SUMU,-34.8384017944,-56.0307998657
SUSO,-31.4384994507,-57.9852981567
SVAC,9.5533752441,-69.2378692627
SVAN,9.4302253723,-64.4707260132
SVAT,4.0510401726,-67.6996994019
SVBC,10.1070995331,-64.689201355
SVBI,8.6195697784,-70.2208023071
SVBL,10.1833753586,-67.5573196411
SVBM,10.0427465439,-69.3586196899
SVCB,8.1221609116,-63.5369567871
SVCD,7.6255102158,-66.1628036499
SVCJ,9.6477203369,-68.5746994019
SVCL,8.9246559143,-67.4170913696
SVCN,6.2319889069,-62.8544311523
SVCO,10.1756029129,-70.0652160645
SVCP,10.6600141525,-63.261680603
SVCR,11.4149436951,-69.6809005737
SVCS,10.286110878,-66.8161087036
SVCU,10.4503326416,-64.1304702759
SVCZ,9.3726501465,-66.9227981567
SVED,6.7333331108,-61.5833320618
SVEZ,7.0833330154,-69.5333328247
SVGD,7.2333331108,-70.8000030518
SVGI,10.5740776062,-62.3126678467
SVGU,9.0269441605,-69.7551498413
SVHG,10.462474,-66.092779
SVIE,10.794432,-63.98159
SVJC,11.7807750702,-70.1514968872
SVJM,9.906952858,-67.3796386719
SVLF,8.2391672134,-72.2710266113
SVLO,11.8072004318,-66.1796035767
SVMC,10.5582084656,-71.7278594971
SVMD,8.58207798,-71.1610412598
SVMG,10.9126033783,-63.9665985107
SVMI,10.6031169891,-66.9905853271
SVMT,9.754529953,-63.1473999023
SVPA,5.619989872,-67.6061019897
SVPC,10.4805002213,-68.0729980469
SVPM,7.801320076,-72.2029037476
SVPR,8.2885303497,-62.7603988647
SVPT,7.5666699409,-70.1832962036
SVSA,7.8408298492,-72.4396972656
SVSB,7.8035140038,-71.1657180786
SVSE,4.5549998283,-61.1500015259
SVSO,7.5653800964,-72.0351028442
SVSP,10.2786998749,-68.7552032471
SVSR,7.8833198547,-67.4440002441
SVST,8.9451465607,-64.1510848999
SVSZ,8.9745502472,-71.9432525635
SVTC,9.0889940262,-62.0941734314
SVTM,7.24938,-61.52893
SVVA,10.1497325897,-67.9283981323
SVVL,9.3404779434,-70.5840606689
SVVP,9.2220277786,-65.9935836792
SYLD,5.9659199715,-58.2703018188
SYLT,3.3727600574,-59.7893981934
TAPA,17.1367,-61.792702
TBPB,13.0746002197,-59.4925003052
TDCF,15.3367004395,-61.39220047
TDPD,15.5469999313,-61.2999992371
TFFF,14.5909996033,-61.003200531
TFFG,18.099899292,-63.0471992493
TFFR,16.2653007507,-61.5317993164
TGPY,12.0041999817,-61.7862014771
TIST,18.3372993469,-64.9733963013
TISX,17.7019004822,-64.7985992432
TJBQ,18.4948997498,-67.1294021606
TJFA,18.3089008331,-65.6619033813
TJIG,18.4568004608,-66.0980987549
TJMZ,18.2556991577,-67.1484985352
TJPS,18.0083007813,-66.56300354
TJSJ,18.4393997192,-66.0018005371
TKPK,17.3111991882,-62.7187004089
TLPC,14.0202,-60.992901
TLPL,13.7332,-60.952599
TNCA,12.5013999939,-70.0151977539
TNCB,12.1309995651,-68.2685012817
TNCC,12.1889,-68.959801
TNCE,17.4965000153,-62.9794006348
TNCM,18.0410003662,-63.1088981628
TQPF,18.2047996521,-63.0550994873
TTCP,11.1497001648,-60.8321990967
TTPP,10.5953998566,-61.3372001648
TUPJ,18.4447994232,-64.5429992676
TVSC,12.6990003586,-61.3423995972
TVSM,12.8879003525,-61.1801986694
TVSV,13.1443004608,-61.210899353
UAAA,43.3521003723,77.0404968262
UAAH,46.8932991028,75.0049972534
UACC,51.0222015381,71.4669036865
UADD,42.8535995483,71.3035964966
UAFM,43.0612983704,74.4776000977
UAFO,40.6090011597,72.793296814
UAII,42.364200592,69.4788970947
UARR,51.1507987976,51.5430984497
UASP,52.1949996948,77.0738983154
UASS,50.3512992859,80.2343978882
UATT,50.2458000183,57.2066993713
UBBB,40.4674987793,50.0466995239
UEEE,62.0932998657,129.7709960938
UERR,62.5346984863,114.0390014648
UHBB,50.4253997803,127.4120025635
UHHH,48.5279998779,135.18800354
UHMD,64.3780975342,-173.2429962158
UHMM,59.9109992981,150.7200012207
UHMP,69.7833023071,170.5970001221
UHPP,53.1679000854,158.453994751
UHSS,46.8886985779,142.7180023193
UHWW,43.3989982605,132.1479949951
UIAA,52.026299,113.306
UIBB,56.3706016541,101.6979980469
UIII,52.2680015564,104.388999939
UIUU,51.807800293,107.43800354
UKBB,50.3450012207,30.8946990967
UKCC,48.073600769,37.7397003174
UKDD,48.3572006226,35.1006011963
UKFF,45.0522003174,33.9751014709
UKKK,50.40194,30.45194
UKLL,49.8125,23.9561004639
UKOO,46.4267997742,30.6765003204
ULLI,59.8003005981,30.2625007629
ULMM,68.7817001343,32.7508010864
UMGG,52.5270004272,31.0167007446
UMII,55.126499176,30.3495998383
UMKK,54.8899993896,20.5925998688
UMMM,53.8644981384,27.5396995544
UMMS,53.8824996948,28.0307006836
UNAA,53.7400016785,91.3850021362
UNBB,53.3638000488,83.5384979248
UNEE,55.2700996399,86.1072006226
UNOO,54.966999054,73.3105010986
URKK,45.0346984863,39.170501709
URML,42.8167991638,47.6523017883
URMM,44.2251014709,43.0819015503
URMT,45.1091995239,42.1128005981
URRR,47.2582015991,39.8180999756
URSS,43.4499015808,39.9566001892
URWA,46.2832984924,48.0063018799
URWW,48.7825012207,44.345500946
USCC,55.305801,61.5033
USCM,53.3931007385,58.7556991577
USNN,60.9492988586,76.4835968018
USPP,57.9145011902,56.0211982727
USRR,61.3437004089,73.401802063
USSS,56.7430992126,60.8027000427
UTAA,37.9868011475,58.361000061
UTAK,40.063301,53.007198
UTAV,39.0833015442,63.6133003235
UTDD,38.5433006287,68.8249969482
UTSB,39.7750015259,64.4832992554
UTSS,39.7005004883,66.9838027954
UTTT,41.257900238,69.2811965942
UUBP,53.2141990662,34.176399231
UUEE,55.972599,37.4146
UUEM,56.8246994019,35.7577018738
UUOO,51.814201355,39.229598999
UUWW,55.5914993286,37.2615013123
UUYY,61.6469993591,50.8451004028
UWKD,55.6062011719,49.2787017822
UWOO,51.7957992554,55.4566993713
UWUU,54.5574989319,55.8744010925
UWWW,53.504901886,50.1642990112
VAAH,23.0771999359,72.6346969604
VAAK,20.6989994049,77.0586013794
VAAU,19.8626995087,75.3981018066
VABB,19.0886993408,72.8678970337
VABI,21.9883995056,82.111000061
VABJ,23.2877998352,69.6701965332
VABM,15.8592996597,74.6183013916
VABO,22.3362007141,73.2263031006
VABP,23.2875003815,77.3374023438
VABV,21.752199173,72.1852035522
VADN,20.4344005585,72.8432006836
VADS,24.2679004669,72.2043991089
VAGN,24.6546993256,77.3472976685
VAGO,15.3808002472,73.8313980103
VAID,22.7217998505,75.8011016846
VAJB,23.1777992249,80.0520019531
VAJM,22.4654998779,70.0126037598
VAKE,23.1126995087,70.1003036499
VAKJ,24.817199707,79.9186019897
VAKP,16.6646995544,74.2893981934
VAKS,21.3171005249,70.270401001
VANP,21.0921993256,79.047203064
VANR,19.9636993408,73.8076019287
VAPO,18.5820999146,73.9197006226
VAPR,21.6487007141,69.6572036743
VARK,22.3092002869,70.7795028687
VARP,21.1804008484,81.7388000488
VASL,17.6280002594,75.9347991943
VASU,21.1140995026,72.7417984009
VAUD,24.6177005768,73.8961029053
VCBI,7.1807599068,79.8841018677
VCCA,8.30148983,80.4279022217
VCCB,7.70576,81.678802
VCCC,6.8219900131,79.8861999512
VCCG,7.33776,81.62594
VCCJ,9.7923297882,80.070098877
VCCT,8.5385103226,81.1819000244
VDKH,12.255200386,104.564002991
VDPP,11.5466003418,104.84400177
VDSR,13.4106998444,103.81300354
VDST,13.5319004059,106.0149993896
VEAN,28.1753005981,94.8020019531
VEAT,23.8869991302,91.2404022217
VELP,23.8405990601,92.6196975708
VEBD,26.6812000275,88.3285980225
VEBK,23.6434993744,86.1489028931
VEBS,20.2444000244,85.8178024292
VECC,22.6546993256,88.4467010498
VECO,26.330499649,89.4672012329
VEDB,23.8339996338,86.4253005981
VEGY,24.7443008423,84.9512023926
VEHK,21.5802001953,84.0056991577
VEIM,24.7600002289,93.896697998
VEJH,21.9134998322,84.0503997803
VEJS,22.8131999969,86.168800354
VEJT,26.7315006256,94.1754989624
VEKR,24.3082008362,92.0072021484
VEKU,24.9129009247,92.9786987305
VELR,27.2954998016,94.0976028442
VEMN,27.4839000702,95.0168991089
VEMZ,26.1191005707,85.3136978149
VENP,20.8700008392,82.5195999146
VEPT,25.591299057,85.0879974365
VEPU,25.7595996857,87.4100036621
VERC,23.3143005371,85.3217010498
VERK,22.2567005157,84.8145980835
VEUK,20.0974006653,83.1837997437
VEVZ,17.721200943,83.2245025635
VEZO,27.588300705,93.8281021118
VGCB,21.4521999359,91.9638977051
VGEG,22.2495994568,91.8133010864
VGIS,24.1525001526,89.0494003296
VGJR,23.1837997437,89.1607971191
VGRJ,24.4372005463,88.6165008545
VGSD,25.7591991425,88.9088973999
VGSY,24.9631996155,91.8667984009
VGTJ,23.778799057,90.3826980591
VGZR,23.843347,90.397783
VHHH,22.3089008331,113.915000916
VHSK,22.4365997314,114.0800018311
VIAG,27.1557998657,77.960899353
VIAL,25.4400997162,81.7339019775
VIAR,31.7096004486,74.7973022461
VIBK,28.0706005096,73.2071990967
VIBN,25.4524002075,82.8592987061
VIBR,31.8766994476,77.1544036865
VIBW,28.8369998932,76.1791000366
VICG,30.673500061,76.7884979248
VIDD,28.5844993591,77.2058029175
VIDN,30.189699173,78.1802978516
VIDP,28.5664997101,77.1031036377
VIGR,26.2933006287,78.2277984619
VIHR,29.1793994904,75.7553024292
VIJN,25.4911994934,78.5584030151
VIJO,26.2511005402,73.0488967896
VIJP,26.8241996765,75.8122024536
VIJR,26.8887004852,70.8649978638
VIJU,32.6890983582,74.8374023438
VIKA,26.441400528,80.3648986816
VIKO,25.160200119,75.8455963135
VILD,30.8547000885,75.9525985718
VILH,34.1358985901,77.5465011597
VILK,26.7605991364,80.8892974854
VIPL,30.3148002625,76.3645019531
VIPT,29.0333995819,79.4737014771
VIRB,26.248500824,81.3805007935
VISR,33.9870986938,74.7742004395
VIST,24.5622997284,80.8548965454
VLLB,19.8973007202,102.1610031128
VLPS,15.1321001053,105.78099823
VLPV,19.4549007416,103.2180023193
VLSK,16.5566005707,104.7600021362
VLSN,20.4183998108,104.0670013428
VLVT,17.9883003235,102.56300354
VMMC,22.1495990753,113.5920028687
VNBW,27.505685,83.416293
VNJP,26.7087993622,85.9224014282
VNKT,27.6965999603,85.3591003418
VNPK,28.2008991241,83.9821014404
VNSI,27.1595001221,84.9801025391
VNVT,26.4815006256,87.263999939
VOAT,10.8236999512,72.1760025024
VOBL,13.1979,77.706299
VOBI,15.1627998352,76.8827972412
VOBZ,16.5303993225,80.7967987061
VOCB,11.029999733,77.0434036255
VOCI,10.1520004272,76.4019012451
VOCL,11.1367998123,75.9552993774
VOCP,14.5100002289,78.7727966309
VODG,17.627199173,78.4033966064
VOHY,17.4531002045,78.4675979614
VOMD,9.8345098496,78.0933990479
VOML,12.9612998962,74.8900985718
VOMM,12.9900054932,80.1692962646
VONS,16.5426998138,79.3187026978
VOPB,11.6412000656,92.7296981812
VOPC,11.9687004089,79.8100967407
VORY,17.1103992462,81.8181991577
VOSM,11.7833003998,78.0655975342
VOTJ,10.7223997116,79.101600647
VOTP,13.6324996948,79.543296814
VOTR,10.7653999329,78.7097015381
VOTV,8.4821195602,76.9200973511
VQPR,27.4032001495,89.4245986938
VRMM,4.1918301582,73.5290985107
VTBD,13.9125995636,100.607002258
VTBK,14.1020002365,99.9171981812
VTBL,14.8746004105,100.663002014
VTBU,12.6799001694,101.0049972534
VTBW,13.7687997818,102.3150024414
VTCL,18.2709007263,99.5042037964
VTCP,18.1322002411,100.1650009155
VTPH,12.6361999512,99.951499939
VTPI,15.277299881,100.29599762
VTPL,16.824300766,101.2509994507
VTPN,15.6730003357,100.1370010376
VTPP,16.7828998566,100.2789993286
VTPY,17.2341995239,99.0578994751
VTSA,6.6613998413,100.0800018311
VTSC,6.5199198723,101.7429962158
VTSG,8.0991201401,98.9861984253
VTSH,7.186560154,100.608001709
VTSK,6.7854599953,101.1539993286
VTSM,9.5477895737,100.06199646
VTSN,8.4711503983,99.9555969238
VTSP,8.1132001877,98.3169021606
VTSR,9.7776203156,98.5855026245
VTSS,6.9332098961,100.392997742
VTST,7.5087399483,99.6166000366
VTUD,17.3864002228,102.788002014
VTUI,17.1951007843,104.1190032959
VTUJ,14.8683004379,103.4980010986
VTUL,17.4391002655,101.7220001221
VTUN,14.9344997406,102.07900238
VTUR,16.070400238,103.6460037231
VVDN,16.0438995361,108.1989974976
VVGL,21.0405006409,105.8860015869
VVKP,21.3945999146,106.261001587
VVNB,21.221200943,105.8069992065
VVNT,12.2275,109.192001
VVPB,16.4015007019,107.70300293
VVPQ,10.1698,103.9931
VVTS,10.8187999725,106.652000427
VYAN,19.7691993713,94.0261001587
VYAS,21.9554004669,96.4060974121
VYBG,21.1788005829,94.9301986694
VYCI,14.141500473,93.3684997559
VYHH,20.7469997406,96.7919998169
VYHL,24.8995990753,94.9140014648
VYKG,21.3015995026,99.6360015869
VYKP,19.426399231,93.5347976685
VYLS,22.9778995514,97.7521972656
VYLY,20.9403991699,94.8226013184
VYMD,21.7021999359,95.977897644
VYME,12.4398002625,98.6214981079
VYMK,25.383600235,97.3518981934
VYMO,23.0925006866,96.6453018188
VYMS,20.5167999268,99.2567977905
VYNP,25.3544006348,97.2951965332
VYNS,20.890499115,97.7359008789
VYPA,16.893699646,97.6745986938
VYPT,27.3299007416,97.4263000488
VYPY,18.8244991302,95.2659988403
VYST,20.9416999817,95.9144973755
VYSW,20.1326999664,92.8725967407
VYTD,18.4606990814,94.3001022339
VYTL,20.4838008881,99.9354019165
VYTO,19.0312995911,96.4011993408
VYYY,16.9073009491,96.1332015991
WAAA,-5.0616297722,119.5540008545
WABB,-1.1900199652,136.108001709
WABI,-3.3681800365,135.4960021973
WABP,-4.5282797813,136.8869934082
WAJJ,-2.5769500732,140.5160064697
WAJW,-4.1025099754,138.9570007324
WAKK,-8.5202903748,140.4179992676
WAMG,0.6371189952,122.849998474
WAML,-0.9185420275,119.9100036621
WAMM,1.5492600203,124.9260025024
WAMP,-1.4167499542,120.657997131
WAMR,2.0459899902,128.324996948
WAMT,0.8314139843,127.3809967041
WAMW,-1.0389200449,122.7720031738
WAPP,-3.7102599144,128.089004517
WASF,-2.9201900959,132.266998291
WASK,-3.6445200443,133.6959991455
WASO,-2.5322399139,133.4389953613
WASR,-0.8918330073,134.0489959717
WAXX,-0.894,131.287
WBGB,3.1238501072,113.019996643
WBGG,1.4846999645,110.3470001221
WBGJ,4.8083000183,115.0100021362
WBGM,4.1789798737,114.3290023804
WBGR,4.3220100403,113.9869995117
WBGS,2.2616000175,111.9850006104
WBKD,5.0322499275,118.3239974976
WBKK,5.937210083,116.0510025024
WBKL,5.3006801605,115.25
WBKW,4.3201599121,118.1279983521
WBSB,4.9442000389,114.9280014038
WIBB,0.4607860148,101.4449996948
WIBD,1.60919,101.433998
WIII,-6.1255698204,106.65599823
WIMB,1.1663800478,97.7046966553
WIME,1.4001,99.430496
WIPT,-0.7869169712,100.28099823
WIMK,3.559167,98.671111
WIMS,1.555940032,98.8889007568
WIOG,-0.3488689959,111.7480010986
WIOK,-1.8166400194,109.9629974365
WIOO,-0.150711,109.4039993286
WIPA,-1.6380200386,103.6439971924
WIPL,-3.8637,102.338997
WIPP,-2.898250103,104.6999969482
WIPR,-0.3528079987,102.3349990845
WITL,5.0695099831,97.2592010498
WITT,5.522872024,95.4206371307
